Anion Index,Experimental dG,Dipole Interactions,Non-polar Dipole Interactions,Freely rotating Dipole Interactions,Freely rotating Dipoles Interactions,Covalent Radius,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415
000,-30.9,-0.0006582274570064121,-0.0001859322871389871,-0.0018285788268657737,-0.00026581567072808313,1.4,58.09463063754316,0.010719035768852447,0.6633342900958377,6.369247472563813,0.0,0.0,0.0,0.0,64.29409044503831,0.0004183737108420656,0.09418848357356313,3.106003554939908,18.016770271377776,0.00020845529853808428,0.05209106976094863,1.8244347357613337,7.610080388060377,1.7252297600958047e-06,0.0013575565415968772,0.14673228562084814,5.769177327565419,2.6352086812496696,5.693496626046833,1.6649497063362497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0746617418412304e-14,3.598706953559492e-14,5.389731800294418e-15,6.301839174770663e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.29690816406942e-13,7.191563321910991e-13,1.0708454139637556e-14,1.7396992379499138e-16,0.0,0.0,0.0,0.0,3.8487599670600724e-16,3.711477466441266e-16,1.426087122833834e-17,5.326211664573346e-19,1.1079839671739895e-14,1.0325253199176609e-14,8.10155262396264e-16,5.556878983299231e-17,0.0,0.0,0.0,0.0,1.182073839462833e-15,1.1464140257989996e-15,3.6813968009501945e-17,1.154154345668609e-18,9.361995884448561e-18,8.682016518738165e-18,7.338687160726462e-19,5.3889350362245726e-20,4.75102464345584e-19,4.359873365917072e-19,4.272317856502686e-20,3.608050811150049e-21,0.0,0.0,0.0,0.0,8.956807497733592e-19,8.824848407293312e-19,1.339672935596402e-20,2.0082031193579545e-22,5.014561311870218e-20,4.7132969585365635e-20,3.2055366426106222e-21,1.9289310927410497e-22,1.6338093545921705e-33,1.1174544166612754e-33,7.550601136603941e-34,2.387051757294994e-34,3.931967955887935e-09,3.4226248096081576e-09,5.961574053939257e-10,8.681425911414873e-11,0.0,0.0,0.0,0.0,1.2446495992725921e-12,1.1370913862785442e-12,1.2593074941945318e-13,1.8372536425404735e-14,6.450406187894701e-13,5.736350556333167e-13,8.086948721860113e-14,9.463924062448045e-15,5.878273330908775e-16,5.774945772406336e-16,1.0893318318660473e-17,5.605624684162217e-19,6.991923170559637e-06,3.510703067079002e-06,6.942879680798634e-06,3.4616595773179987e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001,-35.8,-0.0011417249918179195,0.0,-0.0013549707770328643,0.0,0.64,61.40102157501712,0.6296141689059197,5.5276095432977925,10.166332049276136,0.0,0.0,0.0,0.0,67.60498105595958,0.030942618328950885,1.2239468383624648,8.522077150619614,18.706371838836745,0.0022387680237313857,0.235272389400951,3.804001815896235,7.86979610990747,1.9551060289883955e-06,0.0012680585109525917,0.11463072320402909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.207729939495654e-08,3.434602092255942e-08,9.575241836342743e-09,1.8439633639456122e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3352611955607926e-07,1.3137881656829563e-07,2.209192363256418e-09,6.188937547279779e-11,0.0,0.0,0.0,0.0,1.4701671697565092e-10,1.3883777747490973e-10,8.661525107570782e-12,4.825856068295877e-13,8.701749421093022e-11,8.099786943862925e-11,6.520573057800363e-12,5.009482854993523e-13,0.0,0.0,0.0,0.0,1.1849843036684204e-11,1.1391298359102687e-11,4.791004373364359e-13,2.0555759754917807e-14,1.137005865239589e-14,1.0358357870962166e-14,1.1110675821945104e-15,9.936680076079067e-17,7.80095064500406e-17,7.062375713968697e-17,8.186726611587433e-18,8.009773012338101e-19,0.0,0.0,0.0,0.0,2.4028165104666767e-17,2.3717301706570316e-17,3.182509877547666e-19,7.387589658313416e-21,3.8352013588856865e-18,3.598970534234963e-18,2.517618495369626e-19,1.5531024886239746e-20,1.1387756542604896e-33,7.446765603418063e-34,6.0267611602862215e-34,2.0857702210993893e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002,-40.6,-0.0012891651974257104,0.0,-0.0012580673304181094,0.0,0.99,61.35924429463565,0.28644417366689906,4.279829643126493,12.180392893704662,0.0,0.0,0.0,0.0,67.53140601133266,0.00892696421431755,0.6053874876820144,6.960899804277425,18.79228171056601,0.00039784863247112475,0.0802015309198094,2.44230809344413,7.905792482220067,1.603561955168332e-07,0.00022018672157674045,0.04212556574888965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3169052010089859e-09,1.112187271974276e-09,2.4599274240336143e-10,4.1274813368652404e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0461744297840591e-08,1.0324961767281722e-08,1.3903925502311547e-10,2.256724464251151e-12,0.0,0.0,0.0,0.0,2.804071466773197e-12,2.67550195212295e-12,1.3475129943701446e-13,6.181784786768366e-15,4.420015319388794e-12,4.178006865408731e-12,2.566899207720844e-13,1.4681466792020645e-14,0.0,0.0,0.0,0.0,2.4588307282784175e-13,2.3794972358244457e-13,8.214351635500424e-15,2.8100239010315933e-16,7.830613129318346e-17,7.230539515440731e-17,6.503417396545032e-18,5.026812577688746e-19,2.26653767225312e-19,2.0589936974301683e-19,2.2899019635066452e-20,2.1446221527713694e-21,0.0,0.0,0.0,0.0,4.475690510592701e-20,4.4194265598523555e-20,5.842175404551929e-22,2.1578033051742618e-23,1.1521507783369349e-20,1.0923122718949794e-20,6.312005665593304e-22,3.2815502139774807e-23,5.789715758678389e-37,4.070374446816938e-37,2.446325838563142e-37,7.26984526701692e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
003,-41.1,-0.000894416330407349,-0.00014620802521417427,-0.002297319050486163,-0.00017816739912033595,1.33,59.135355552508166,0.7882226877038684,4.1740656246994625,8.505896801480038,0.0,0.0,0.0,0.0,65.04846870876412,0.052978296119046045,1.3252378225779036,7.690996895376411,18.143950576641675,0.0016541302579105189,0.160075131586403,2.6356097233074993,11.508462512222641,2.100208059107725,3.682450914399641,0.9905231018271745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3675944771786238e-07,8.706450786325542e-08,7.881094212575388e-08,2.91160022711469e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8758994737146735e-06,1.8328760562820008e-06,4.424290296562102e-08,1.21948553294849e-09,0.0,0.0,0.0,0.0,5.163946808844783e-10,4.964587098440537e-10,2.0750117887771485e-11,8.141468473473062e-13,2.648135728903538e-10,2.4992070808676015e-10,1.5873190798340116e-11,9.803259947463847e-13,0.0,0.0,0.0,0.0,1.5455445972886447e-11,1.49053672812225e-11,5.709459675294698e-13,2.0867275865522896e-14,4.8605151419409856e-15,4.3492422744185086e-15,5.720727832837211e-16,6.079991576124498e-17,2.393881735532406e-05,1.6941930607324585e-05,1.0108488707157449e-05,3.111601959157978e-06,0.0,0.0,0.0,0.0,1.8699185223967168e-08,1.3322930134164876e-08,7.62706468230892e-09,2.250809592506634e-09,3.504911027424933e-11,2.8942904740991063e-11,7.444544142901227e-12,1.3383386096429666e-12,2.36301040040212e-06,9.323511927521387e-07,3.703901452103957e-06,2.273242244453976e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
004,-45.9,-0.00047280304593811127,-0.00010755809240932027,-0.0034746806459553053,-0.0001386086097416776,1.31,59.86950912005707,0.0700949342639204,2.165832660865335,10.35887491924234,0.0,0.0,0.0,0.0,65.95803766084475,0.001999080853750195,0.25710851508886057,4.999576131911434,18.459807436625585,0.0002726068353078834,0.06105435310896174,2.0061011618449816,11.647633838649021,2.420757655972354,3.5136845762365216,0.769772418683411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8452681775902043e-11,1.5640163632580907e-11,3.3266475951005927e-12,5.141294517794612e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.879424787675777e-11,5.791477912973866e-11,8.986292312109558e-13,1.9160484191813304e-14,0.0,0.0,0.0,0.0,4.5594414737713176e-14,4.375341932993623e-14,1.918743794765446e-15,7.774838698843665e-17,1.0525165732481988e-13,9.837924080317991e-14,7.373377440818559e-15,5.009609191786762e-16,0.0,0.0,0.0,0.0,1.0159767348074492e-14,9.832452997186757e-15,3.390472686304886e-16,1.1732917742749893e-17,3.592446585843929e-17,3.318956334154927e-17,2.9629155253940943e-18,2.2801300850406353e-19,1.3930439740756245e-07,1.1973938139805833e-07,2.3626750577581612e-08,4.061734568077485e-09,0.0,0.0,0.0,0.0,1.941431961526008e-11,1.6037476386829877e-11,4.138556794103133e-12,7.61713565672946e-13,1.5214448436669572e-12,1.3757378531907932e-12,1.6352564422675176e-13,1.7818653750586936e-14,5.982648111712359e-06,1.9965930236639348e-06,1.1948699573356819e-05,7.962644485308395e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
005,-50.4,-0.0013324213021996254,0.0,-0.0011761620361523551,0.0,1.14,60.925590267128925,0.17784796234958136,3.5586496781078285,11.968454432499092,0.0,0.0,0.0,0.0,67.04895221567506,0.0054251611981607165,0.46690466073825926,6.354594957024656,18.724962273512215,0.0002982507278267763,0.0680784894228632,2.2563082741159124,7.869039709288952,1.5256287109499728e-07,0.00021656552194560671,0.042419081927002396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.395030271938423e-10,1.9957240700946963e-10,4.8204090947150625e-11,8.273470762777828e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.419810489420879e-09,1.39898403644036e-09,2.1243408383905236e-11,4.1695540338828935e-13,0.0,0.0,0.0,0.0,7.444216220844898e-13,7.11579940113262e-13,3.435863926837207e-14,1.5169572971441184e-15,7.78457594544202e-13,7.342035702979286e-13,4.7055317393932196e-14,2.801293147658522e-15,0.0,0.0,0.0,0.0,5.2076551504376136e-14,5.041887966308677e-14,1.717474921800266e-15,5.98030805108738e-17,3.25260151471033e-17,3.014334929028182e-17,2.572064329115729e-18,1.8939847229427658e-19,1.634428822018104e-19,1.4905509784965146e-19,1.5796398726002472e-20,1.4086143738435852e-21,0.0,0.0,0.0,0.0,2.7743911360092114e-20,2.741151932263922e-20,3.418055219483094e-22,9.413484495441004e-24,5.999305085072848e-21,5.686421878411718e-21,3.301179684416866e-22,1.7234761780553618e-23,6.353195662459095e-37,4.476925099035012e-37,2.662833160044286e-37,7.865625966202038e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
